fifa_player_id,fotmob_player_id,season_name,fotmob_tournament_id,appearances,goals,assists,fotmob_rating,minutes_played,chances_created,big_chances_created,dribbles,successful_dribbles_pct,duels_won,duels_won_pct,touches,touches_opp_box,defensive_contributions,tackles,fouls_committed,xg_against_on_pitch,yellow_cards,red_cards
492716,883080,2026,24254,1.0,0.0,0.0,6.96,18.0,2.0,1.0,1.0,0.0,3.0,75.0,11.0,1.0,2.0,1.0,0.0,,0,0
448189,906937,2026,24254,1.0,0.0,0.0,6.21,72.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.37,0,0
489732,1084981,2026,24254,1.0,0.0,0.0,7.49,72.0,2.0,1.0,1.0,100.0,2.0,50.0,26.0,5.0,1.0,0.0,0.0,0.37,0,0
439641,807729,2026,24254,1.0,0.0,0.0,6.19,90.0,0.0,0.0,1.0,0.0,2.0,28.6,57.0,2.0,5.0,0.0,1.0,0.7,0,0
506329,894803,2026,24254,1.0,0.0,0.0,6.33,10.0,0.0,0.0,0.0,,1.0,100.0,11.0,1.0,1.0,1.0,0.0,,0,0
386473,615411,2026,24254,1.0,0.0,0.0,7.28,45.0,0.0,0.0,0.0,,1.0,100.0,20.0,0.0,2.0,0.0,0.0,0.66,0,0
506279,1615927,2026,24254,1.0,1.0,0.0,8.21,90.0,0.0,0.0,3.0,100.0,5.0,45.5,45.0,2.0,5.0,1.0,1.0,0.73,1,0
494351,1432344,2026,24254,1.0,0.0,0.0,7.9,90.0,0.0,0.0,0.0,,6.0,100.0,72.0,2.0,13.0,3.0,0.0,0.73,0,0
441342,1265626,2026,24254,1.0,0.0,0.0,6.6,32.0,1.0,0.0,4.0,25.0,3.0,50.0,24.0,0.0,0.0,0.0,0.0,,0,0
507253,948745,2026,24254,1.0,0.0,0.0,6.2,12.0,0.0,0.0,0.0,,1.0,50.0,20.0,0.0,1.0,0.0,0.0,,0,0
353235,154280,2026,24254,1.0,0.0,0.0,6.86,87.0,1.0,0.0,3.0,66.7,12.0,60.0,38.0,0.0,0.0,0.0,2.0,0.49,0,0
486213,776184,2026,24254,1.0,0.0,1.0,7.35,32.0,1.0,1.0,1.0,100.0,2.0,100.0,13.0,3.0,0.0,0.0,0.0,,0,0
448531,933576,2026,24254,1.0,0.0,0.0,6.6,90.0,0.0,0.0,1.0,0.0,4.0,44.4,36.0,4.0,1.0,1.0,2.0,0.73,0,0
441333,771630,2026,24254,1.0,0.0,0.0,7.14,90.0,0.0,0.0,3.0,33.3,4.0,40.0,72.0,0.0,6.0,0.0,0.0,0.73,0,0
441341,883823,2026,24254,1.0,0.0,0.0,6.66,78.0,0.0,0.0,0.0,,3.0,50.0,38.0,1.0,4.0,3.0,0.0,0.38,0,0
494349,1806615,2026,24254,1.0,0.0,0.0,7.77,45.0,0.0,0.0,0.0,,2.0,100.0,18.0,0.0,2.0,0.0,0.0,0.7,0,0
486150,873227,2026,24254,1.0,0.0,0.0,7.4,90.0,1.0,0.0,0.0,,2.0,66.7,54.0,0.0,8.0,1.0,0.0,0.73,0,0
448523,1130691,2026,24254,1.0,0.0,0.0,6.45,58.0,1.0,0.0,3.0,33.3,4.0,36.4,24.0,0.0,3.0,2.0,1.0,0.15,0,0
448525,1338390,2026,24254,1.0,0.0,0.0,6.17,58.0,0.0,0.0,3.0,0.0,2.0,22.2,25.0,2.0,0.0,0.0,0.0,0.15,0,0
514401,1220633,2026,24254,1.0,0.0,0.0,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,,0,0
520039,1201760,2026,24254,1.0,0.0,0.0,7.44,90.0,0.0,0.0,0.0,,5.0,62.5,55.0,0.0,9.0,5.0,1.0,0.73,0,0
479077,619700,2026,24254,1.0,0.0,0.0,4.99,90.0,0.0,0.0,0.0,,1.0,100.0,35.0,0.0,1.0,0.0,0.0,1.36,0,0
464924,1362998,2026,24254,1.0,0.0,0.0,5.76,90.0,0.0,0.0,0.0,,3.0,42.9,43.0,0.0,5.0,2.0,3.0,1.61,1,0
385139,589585,2026,24254,1.0,0.0,0.0,6.42,45.0,1.0,0.0,0.0,,3.0,75.0,19.0,0.0,1.0,0.0,0.0,,0,0
371415,643624,2026,24254,1.0,0.0,0.0,6.33,77.0,0.0,0.0,0.0,,2.0,100.0,52.0,0.0,8.0,0.0,0.0,1.3,0,0
479106,929168,2026,24254,1.0,0.0,0.0,6.22,90.0,0.0,0.0,1.0,100.0,2.0,66.7,45.0,1.0,2.0,0.0,0.0,1.61,0,0
371348,624405,2026,24254,1.0,0.0,0.0,6.78,90.0,1.0,0.0,1.0,100.0,6.0,75.0,63.0,0.0,2.0,1.0,0.0,1.61,0,0
479080,1057486,2026,24254,1.0,0.0,0.0,6.3,45.0,0.0,0.0,2.0,50.0,1.0,50.0,8.0,0.0,0.0,0.0,0.0,0.81,0,0
479075,1258316,2026,24254,1.0,0.0,0.0,5.66,45.0,0.0,0.0,0.0,,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.81,0,0
385475,619513,2026,24254,1.0,0.0,0.0,5.49,89.0,0.0,0.0,0.0,,2.0,50.0,28.0,1.0,1.0,0.0,3.0,1.48,0,0
371393,619508,2026,24254,1.0,0.0,0.0,6.68,45.0,1.0,0.0,0.0,,2.0,66.7,26.0,2.0,5.0,2.0,0.0,,0,0
479042,1294120,2026,24254,1.0,0.0,0.0,5.61,90.0,0.0,0.0,0.0,,2.0,28.6,48.0,0.0,9.0,2.0,3.0,1.61,0,0
481220,933051,2026,24254,1.0,0.0,0.0,5.81,13.0,1.0,0.0,2.0,0.0,1.0,20.0,12.0,0.0,0.0,0.0,0.0,,0,0
368546,251915,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0
464933,1249993,2026,24254,1.0,1.0,0.0,7.13,77.0,0.0,0.0,1.0,0.0,4.0,44.4,27.0,1.0,1.0,1.0,1.0,1.3,0,0
475260,1898281,2026,24254,1.0,0.0,0.0,7.48,90.0,1.0,0.0,2.0,100.0,4.0,44.4,40.0,0.0,6.0,2.0,3.0,1.61,0,0
464906,1477513,2026,24254,1.0,0.0,0.0,6.11,13.0,0.0,0.0,1.0,0.0,1.0,25.0,25.0,0.0,3.0,0.0,0.0,,0,0
484012,1077903,2026,24254,2.0,0.0,0.0,6.74,180.0,0.0,0.0,0.0,,0.0,,68.0,0.0,1.0,0.0,0.0,3.18,0,0
433755,1085401,2026,24254,1.0,0.0,0.0,6.38,12.0,0.0,0.0,0.0,,2.0,100.0,11.0,0.0,3.0,0.0,0.0,,0,0
441167,306168,2026,24254,1.0,0.0,0.0,7.04,90.0,0.0,0.0,2.0,50.0,1.0,20.0,42.0,0.0,6.0,0.0,1.0,1.38,0,0
486080,1225995,2026,24254,2.0,0.0,0.0,6.06,180.0,0.0,0.0,0.0,,5.0,33.3,85.0,0.0,9.0,1.0,4.0,3.68,0,0
472908,307317,2026,24254,2.0,0.0,1.0,7.32,180.0,6.0,2.0,3.0,66.7,5.0,38.5,94.0,1.0,8.0,1.0,3.0,3.68,0,0
514334,1288146,2026,24254,1.0,0.0,0.0,5.66,90.0,0.0,0.0,0.0,,2.0,25.0,43.0,1.0,6.0,1.0,1.0,2.3,0,0
441170,798029,2026,24254,2.0,1.0,0.0,7.57,180.0,2.0,1.0,1.0,100.0,18.0,64.3,131.0,5.0,15.0,7.0,6.0,3.68,1,0
358003,196311,2026,24254,1.0,0.0,0.0,7.0,55.0,0.0,0.0,2.0,100.0,4.0,80.0,32.0,1.0,4.0,1.0,0.0,0.25,0,0
433754,969870,2026,24254,2.0,0.0,0.0,5.89,93.0,0.0,0.0,2.0,0.0,3.0,23.1,33.0,2.0,2.0,1.0,3.0,1.0,0,0
401481,540097,2026,24254,2.0,0.0,0.0,6.06,154.0,0.0,0.0,0.0,,5.0,31.2,45.0,5.0,2.0,0.0,0.0,2.93,0,0
486081,1151313,2026,24254,1.0,0.0,0.0,7.03,78.0,0.0,0.0,1.0,100.0,4.0,66.7,34.0,0.0,4.0,1.0,2.0,0.31,0,0
484003,988769,2026,24254,1.0,0.0,0.0,,6.0,1.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,0,0
486082,1037539,2026,24254,2.0,0.0,0.0,6.52,99.0,1.0,0.0,3.0,66.7,7.0,53.8,51.0,3.0,5.0,2.0,2.0,2.69,0,0
484011,791682,2026,24254,2.0,0.0,0.0,6.55,87.0,1.0,0.0,2.0,50.0,5.0,50.0,44.0,0.0,5.0,3.0,1.0,2.67,0,0
433668,806551,2026,24254,2.0,1.0,0.0,6.76,93.0,1.0,0.0,0.0,,2.0,28.6,54.0,6.0,3.0,1.0,0.0,1.0,0,0
483961,523217,2026,24254,1.0,0.0,0.0,5.88,26.0,0.0,0.0,0.0,,5.0,45.5,11.0,0.0,0.0,0.0,2.0,,0,0
441166,249063,2026,24254,2.0,0.0,0.0,6.58,125.0,0.0,0.0,2.0,100.0,5.0,62.5,67.0,2.0,6.0,0.0,0.0,3.43,0,0
404885,524437,2026,24254,2.0,0.0,0.0,6.16,113.0,0.0,0.0,1.0,0.0,4.0,36.4,56.0,1.0,6.0,1.0,2.0,3.41,0,0
523097,1478281,2026,24254,2.0,0.0,1.0,7.05,139.0,2.0,1.0,2.0,100.0,6.0,46.2,86.0,0.0,5.0,1.0,0.0,2.48,0,0
448107,764018,2026,24254,2.0,0.0,0.0,7.0,180.0,0.0,0.0,0.0,,2.0,100.0,70.0,0.0,2.0,0.0,0.0,0.73,0,0
493221,759817,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0,0
356412,275034,2026,24254,1.0,0.0,0.0,6.73,86.0,0.0,0.0,0.0,,0.0,0.0,45.0,3.0,5.0,0.0,1.0,0.16,0,0
398509,517346,2026,24254,2.0,0.0,0.0,7.36,180.0,2.0,0.0,0.0,,6.0,60.0,186.0,5.0,12.0,0.0,3.0,0.83,1,0
405178,521318,2026,24254,2.0,0.0,0.0,7.62,180.0,3.0,0.0,0.0,,10.0,66.7,206.0,2.0,13.0,4.0,0.0,0.83,0,0
401448,598355,2026,24254,1.0,0.0,0.0,7.45,90.0,0.0,0.0,2.0,50.0,6.0,60.0,84.0,4.0,5.0,3.0,1.0,0.6,1,0
393480,527103,2026,24254,2.0,1.0,1.0,7.71,179.0,7.0,3.0,1.0,100.0,7.0,43.8,46.0,17.0,1.0,1.0,3.0,0.77,0,0
402021,201704,2026,24254,2.0,0.0,0.0,7.2,179.0,2.0,0.0,2.0,50.0,6.0,37.5,144.0,6.0,4.0,3.0,2.0,0.72,0,0
502727,1520063,2026,24254,2.0,2.0,0.0,7.24,44.0,1.0,1.0,6.0,16.7,1.0,9.1,38.0,5.0,0.0,0.0,1.0,,0,0
311558,207236,2026,24254,2.0,1.0,0.0,7.92,180.0,3.0,0.0,0.0,,4.0,57.1,195.0,1.0,4.0,2.0,1.0,0.83,0,0
448114,1022649,2026,24254,2.0,0.0,0.0,7.3,136.0,1.0,0.0,7.0,71.4,13.0,65.0,84.0,19.0,2.0,1.0,1.0,0.63,0,0
313559,115591,2026,24254,2.0,0.0,0.0,7.54,179.0,2.0,1.0,0.0,,6.0,60.0,153.0,0.0,7.0,3.0,3.0,0.72,0,0
448120,1163219,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,0,0
411226,707970,2026,24254,1.0,0.0,0.0,6.69,19.0,0.0,0.0,0.0,,1.0,50.0,10.0,1.0,0.0,0.0,0.0,,0,0
448131,860752,2026,24254,2.0,1.0,1.0,8.15,98.0,6.0,1.0,3.0,66.7,9.0,75.0,77.0,7.0,2.0,2.0,1.0,0.55,0,0
433147,792756,2026,24254,2.0,0.0,0.0,7.21,136.0,4.0,0.0,1.0,100.0,7.0,70.0,91.0,3.0,8.0,4.0,1.0,0.63,0,0
448103,1161211,2026,24254,2.0,0.0,0.0,6.64,96.0,2.0,2.0,1.0,0.0,5.0,55.6,54.0,3.0,4.0,3.0,0.0,0.3,0,0
448112,1067168,2026,24254,1.0,0.0,0.0,6.6,11.0,1.0,0.0,2.0,50.0,4.0,80.0,13.0,0.0,1.0,1.0,0.0,,0,0
510908,1270002,2026,24254,1.0,0.0,0.0,,4.0,0.0,0.0,0.0,,1.0,100.0,10.0,0.0,0.0,0.0,0.0,,0,0
448104,726956,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,100.0,3.0,1.0,0.0,0.0,0.0,,0,0
411301,760746,2026,24254,2.0,0.0,0.0,7.34,180.0,0.0,0.0,0.0,,1.0,100.0,84.0,0.0,2.0,1.0,0.0,0.71,0,0
442428,1002039,2026,24254,1.0,0.0,0.0,7.28,75.0,2.0,1.0,0.0,,5.0,71.4,53.0,0.0,4.0,0.0,2.0,0.55,1,0
401339,357880,2026,24254,2.0,0.0,0.0,6.99,180.0,3.0,1.0,1.0,100.0,3.0,30.0,137.0,0.0,7.0,1.0,3.0,2.04,1,0
433787,843099,2026,24254,2.0,0.0,0.0,6.66,180.0,1.0,0.0,6.0,50.0,6.0,40.0,91.0,7.0,4.0,1.0,2.0,2.04,0,0
359634,202180,2026,24254,2.0,0.0,0.0,6.66,180.0,0.0,0.0,0.0,,5.0,45.5,122.0,1.0,13.0,1.0,1.0,2.04,0,0
401712,582499,2026,24254,1.0,0.0,0.0,6.71,60.0,0.0,0.0,0.0,,4.0,66.7,28.0,3.0,7.0,3.0,2.0,0.84,0,0
401334,356406,2026,24254,2.0,1.0,0.0,6.98,172.0,2.0,0.0,1.0,100.0,10.0,62.5,55.0,4.0,0.0,0.0,2.0,1.51,0,0
430098,768635,2026,24254,2.0,0.0,0.0,6.05,34.0,0.0,0.0,0.0,,4.0,40.0,20.0,2.0,3.0,1.0,2.0,,0,0
433191,599353,2026,24254,2.0,0.0,0.0,6.21,146.0,1.0,0.0,0.0,,6.0,37.5,28.0,3.0,2.0,1.0,4.0,1.4,0,0
430097,439369,2026,24254,2.0,0.0,0.0,6.14,86.0,0.0,0.0,1.0,0.0,4.0,33.3,54.0,2.0,8.0,4.0,1.0,1.34,0,0
430147,640642,2026,24254,2.0,0.0,0.0,6.76,180.0,0.0,0.0,0.0,,5.0,83.3,144.0,1.0,8.0,2.0,0.0,2.04,0,0
442433,776159,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,2.0,100.0,2.0,1.0,0.0,0.0,0.0,,0,0
485131,1324871,2026,24254,2.0,0.0,0.0,6.54,105.0,2.0,0.0,8.0,50.0,6.0,42.9,57.0,8.0,1.0,1.0,2.0,0.71,0,0
442434,888921,2026,24254,2.0,0.0,0.0,7.18,180.0,0.0,0.0,1.0,0.0,20.0,71.4,148.0,0.0,14.0,8.0,3.0,2.04,0,0
484045,317544,2026,24254,1.0,0.0,0.0,6.78,83.0,0.0,0.0,0.0,,11.0,64.7,28.0,7.0,4.0,4.0,4.0,0.66,0,0
433694,1112684,2026,24254,2.0,0.0,0.0,6.35,104.0,0.0,0.0,1.0,0.0,2.0,40.0,55.0,0.0,8.0,1.0,1.0,1.34,0,0
484051,190851,2026,24254,2.0,0.0,0.0,6.39,26.0,1.0,0.0,0.0,,3.0,60.0,24.0,0.0,4.0,3.0,1.0,,1,0
337389,668422,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,,0,0
520217,1558461,2026,24254,1.0,0.0,0.0,,7.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,0.0,0.0,1.0,,1,0
433072,867225,2026,24254,1.0,0.0,0.0,6.42,81.0,0.0,0.0,0.0,,3.0,60.0,44.0,1.0,3.0,1.0,1.0,1.18,0,0
441179,823078,2026,24254,2.0,0.0,0.0,6.82,180.0,1.0,1.0,4.0,0.0,13.0,46.4,165.0,11.0,19.0,1.0,2.0,1.5,0,0
389907,738064,2026,24254,1.0,0.0,0.0,,9.0,0.0,0.0,0.0,,1.0,100.0,18.0,0.0,0.0,0.0,0.0,,0,0
433118,935409,2026,24254,2.0,0.0,0.0,6.88,66.0,3.0,0.0,0.0,,4.0,57.1,63.0,4.0,2.0,1.0,0.0,1.27,0,0
441188,1117570,2026,24254,2.0,0.0,0.0,6.04,130.0,3.0,0.0,1.0,0.0,4.0,44.4,28.0,12.0,1.0,1.0,0.0,1.29,0,0
484087,1253890,2026,24254,2.0,0.0,0.0,7.26,180.0,5.0,1.0,5.0,20.0,12.0,50.0,204.0,10.0,5.0,2.0,0.0,1.5,0,0
495347,1406300,2026,24254,2.0,0.0,0.0,5.84,35.0,0.0,0.0,0.0,,0.0,0.0,5.0,3.0,1.0,0.0,2.0,,0,0
369304,304733,2026,24254,2.0,0.0,0.0,7.52,180.0,7.0,1.0,0.0,,7.0,43.8,228.0,3.0,9.0,4.0,2.0,1.5,0,0
484112,1412132,2026,24254,2.0,0.0,0.0,7.31,135.0,5.0,1.0,9.0,55.6,10.0,47.6,143.0,20.0,5.0,2.0,1.0,0.51,0,0
484065,1041660,2026,24254,1.0,0.0,0.0,6.43,20.0,1.0,0.0,1.0,100.0,1.0,16.7,18.0,1.0,2.0,0.0,2.0,,1,0
484082,291399,2026,24254,2.0,0.0,0.0,7.5,176.0,2.0,0.0,2.0,100.0,15.0,53.6,234.0,1.0,18.0,4.0,1.0,1.39,0,0
484092,1183589,2026,24254,2.0,0.0,0.0,6.96,141.0,0.0,0.0,4.0,75.0,12.0,57.1,150.0,7.0,16.0,7.0,2.0,1.29,0,0
430120,904098,2026,24254,2.0,0.0,0.0,7.66,99.0,3.0,0.0,1.0,100.0,9.0,69.2,100.0,10.0,6.0,3.0,1.0,0.32,0,0
406231,845991,2026,24254,2.0,0.0,0.0,6.29,88.0,2.0,0.0,4.0,25.0,2.0,28.6,62.0,4.0,0.0,0.0,2.0,0.14,1,0
484113,774448,2026,24254,2.0,0.0,0.0,7.32,160.0,9.0,1.0,1.0,0.0,7.0,50.0,203.0,6.0,8.0,2.0,0.0,1.39,0,0
484139,890232,2026,24254,2.0,0.0,0.0,5.9,90.0,1.0,1.0,6.0,50.0,4.0,33.3,51.0,7.0,1.0,1.0,2.0,1.2,0,0
441181,603669,2026,24254,2.0,0.0,0.0,6.12,180.0,0.0,0.0,0.0,,0.0,,62.0,0.0,4.0,0.0,0.0,1.29,0,0
486074,1367924,2026,24254,1.0,0.0,0.0,7.2,30.0,4.0,0.0,3.0,33.3,2.0,50.0,27.0,1.0,0.0,0.0,0.0,,0,0
441236,146801,2026,24254,2.0,0.0,0.0,7.26,180.0,0.0,0.0,0.0,,0.0,,65.0,0.0,0.0,0.0,0.0,2.1,0,0
424031,1137667,2026,24254,2.0,0.0,0.0,7.18,180.0,2.0,1.0,1.0,100.0,18.0,62.1,144.0,5.0,16.0,8.0,1.0,2.02,0,0
463465,1354085,2026,24254,1.0,0.0,0.0,6.93,90.0,0.0,0.0,0.0,,5.0,62.5,78.0,2.0,11.0,2.0,0.0,1.52,0,0
419005,950396,2026,24254,1.0,0.0,0.0,6.64,45.0,0.0,0.0,0.0,,1.0,33.3,39.0,1.0,1.0,1.0,1.0,,1,0
448290,1137670,2026,24254,2.0,0.0,0.0,7.1,180.0,0.0,0.0,0.0,,10.0,66.7,177.0,1.0,17.0,3.0,2.0,2.02,0,0
389782,688278,2026,24254,1.0,0.0,0.0,6.26,70.0,1.0,0.0,0.0,,3.0,33.3,66.0,2.0,3.0,3.0,2.0,0.47,0,0
405920,845368,2026,24254,2.0,0.0,0.0,7.13,151.0,4.0,2.0,3.0,66.7,4.0,44.4,96.0,6.0,4.0,2.0,0.0,1.74,0,0
448310,1421270,2026,24254,2.0,0.0,0.0,6.4,58.0,3.0,0.0,0.0,,5.0,33.3,29.0,9.0,2.0,1.0,0.0,,0,0
373400,195927,2026,24254,2.0,0.0,0.0,6.54,167.0,0.0,0.0,1.0,0.0,8.0,47.1,51.0,13.0,1.0,1.0,2.0,1.74,0,0
463468,1274400,2026,24254,1.0,0.0,0.0,6.56,56.0,0.0,0.0,2.0,0.0,1.0,25.0,25.0,3.0,2.0,0.0,0.0,,0,0
424036,1108611,2026,24254,2.0,0.0,0.0,7.7,180.0,7.0,1.0,1.0,0.0,9.0,45.0,197.0,1.0,9.0,5.0,1.0,3.38,0,0
402985,766159,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,,0,0
402974,848593,2026,24254,2.0,0.0,0.0,6.04,35.0,0.0,0.0,2.0,50.0,2.0,40.0,31.0,1.0,1.0,0.0,0.0,,0,0
419020,980311,2026,24254,2.0,0.0,0.0,7.48,180.0,6.0,0.0,6.0,66.7,10.0,40.0,135.0,11.0,6.0,5.0,1.0,,0,0
448312,1287010,2026,24254,2.0,0.0,0.0,6.4,54.0,1.0,0.0,4.0,50.0,4.0,36.4,41.0,2.0,2.0,1.0,1.0,,0,0
389784,832171,2026,24254,2.0,0.0,0.0,7.22,145.0,1.0,0.0,0.0,,6.0,42.9,139.0,0.0,14.0,4.0,4.0,,0,0
428885,1137668,2026,24254,2.0,0.0,0.0,7.6,180.0,7.0,1.0,3.0,33.3,9.0,47.4,206.0,2.0,9.0,4.0,3.0,2.02,0,0
419003,1032039,2026,24254,1.0,0.0,0.0,5.75,28.0,0.0,0.0,0.0,,0.0,0.0,12.0,0.0,0.0,0.0,2.0,,1,0
520245,1718458,2026,24254,1.0,0.0,0.0,1.9,90.0,0.0,0.0,0.0,,0.0,0.0,28.0,0.0,3.0,0.0,0.0,2.12,0,0
433362,566187,2026,24254,2.0,0.0,0.0,5.66,179.0,0.0,0.0,3.0,66.7,13.0,54.2,82.0,1.0,10.0,6.0,4.0,3.46,0,0
433380,846392,2026,24254,2.0,0.0,0.0,5.26,180.0,0.0,0.0,0.0,,6.0,60.0,111.0,1.0,16.0,2.0,1.0,3.46,0,0
433367,1160097,2026,24254,2.0,1.0,0.0,5.92,180.0,1.0,0.0,0.0,,8.0,80.0,123.0,5.0,12.0,4.0,0.0,3.46,0,0
411653,771686,2026,24254,1.0,0.0,0.0,5.92,45.0,0.0,0.0,0.0,,0.0,0.0,29.0,0.0,8.0,0.0,1.0,1.14,0,0
448662,1015128,2026,24254,2.0,0.0,0.0,6.18,19.0,0.0,0.0,0.0,,2.0,66.7,11.0,0.0,1.0,1.0,0.0,,0,0
482885,1285773,2026,24254,2.0,0.0,0.0,5.91,117.0,0.0,0.0,5.0,20.0,5.0,31.2,53.0,4.0,1.0,1.0,1.0,2.14,0,0
433378,1113785,2026,24254,2.0,0.0,1.0,7.06,180.0,3.0,0.0,3.0,66.7,19.0,65.5,125.0,0.0,6.0,6.0,3.0,3.46,0,0
464484,1244924,2026,24254,1.0,0.0,0.0,5.97,52.0,0.0,0.0,2.0,0.0,2.0,25.0,24.0,1.0,1.0,0.0,0.0,,0,0
336459,304348,2026,24254,2.0,0.0,0.0,5.74,84.0,0.0,0.0,0.0,,2.0,50.0,32.0,1.0,4.0,2.0,1.0,1.0,1,0
479781,1131896,2026,24254,1.0,0.0,0.0,6.48,18.0,0.0,0.0,0.0,,2.0,100.0,12.0,0.0,2.0,2.0,0.0,,0,0
433365,982855,2026,24254,1.0,0.0,0.0,4.86,90.0,0.0,0.0,0.0,,1.0,100.0,28.0,0.0,2.0,0.0,0.0,2.73,0,0
411658,574642,2026,24254,2.0,0.0,0.0,5.62,161.0,0.0,0.0,1.0,0.0,3.0,50.0,91.0,0.0,9.0,3.0,0.0,3.13,0,0
494375,845336,2026,24254,2.0,0.0,0.0,5.77,32.0,0.0,0.0,0.0,,3.0,37.5,12.0,2.0,0.0,0.0,0.0,,0,0
419189,789596,2026,24254,2.0,0.0,0.0,5.94,162.0,0.0,0.0,5.0,80.0,7.0,38.9,78.0,0.0,7.0,2.0,4.0,3.13,0,0
425607,1131928,2026,24254,2.0,0.0,0.0,6.38,135.0,0.0,0.0,0.0,,9.0,69.2,107.0,0.0,16.0,8.0,0.0,2.32,0,0
433361,1055316,2026,24254,2.0,0.0,0.0,6.54,174.0,1.0,0.0,2.0,0.0,7.0,53.8,86.0,2.0,4.0,2.0,0.0,3.13,0,0
504502,921919,2026,24254,2.0,0.0,0.0,5.66,82.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,1.52,0,0
419108,1020026,2026,24254,2.0,0.0,0.0,6.69,180.0,0.0,0.0,0.0,,9.0,50.0,169.0,5.0,10.0,1.0,2.0,,0,0
441623,1035614,2026,24254,2.0,0.0,0.0,6.64,142.0,1.0,0.0,3.0,33.3,2.0,16.7,142.0,2.0,4.0,0.0,1.0,1.15,0,0
386538,620618,2026,24254,2.0,0.0,0.0,8.09,180.0,2.0,0.0,4.0,100.0,14.0,56.0,171.0,3.0,11.0,3.0,4.0,1.54,1,0
402898,751198,2026,24254,2.0,0.0,0.0,6.88,38.0,4.0,0.0,0.0,,3.0,100.0,49.0,3.0,1.0,1.0,0.0,,0,0
402884,743533,2026,24254,2.0,0.0,0.0,6.96,180.0,0.0,0.0,4.0,100.0,5.0,41.7,145.0,12.0,3.0,1.0,1.0,1.54,0,0
419126,950561,2026,24254,2.0,0.0,0.0,6.31,65.0,1.0,0.0,2.0,50.0,4.0,40.0,17.0,3.0,3.0,2.0,1.0,0.93,0,0
368660,465614,2026,24254,2.0,0.0,0.0,7.03,180.0,2.0,0.0,0.0,,9.0,81.8,148.0,3.0,9.0,2.0,1.0,,0,0
402876,840212,2026,24254,2.0,1.0,0.0,7.21,135.0,2.0,0.0,4.0,25.0,9.0,42.9,92.0,7.0,8.0,6.0,4.0,,0,0
402893,729093,2026,24254,2.0,0.0,0.0,6.84,180.0,5.0,1.0,3.0,33.3,12.0,54.5,212.0,4.0,12.0,2.0,1.0,1.54,1,0
402895,840184,2026,24254,1.0,0.0,0.0,6.36,45.0,1.0,0.0,1.0,0.0,2.0,40.0,41.0,0.0,0.0,0.0,0.0,,0,0
419132,941660,2026,24254,1.0,0.0,0.0,,18.0,2.0,0.0,2.0,50.0,2.0,50.0,36.0,4.0,0.0,0.0,0.0,,0,0
332897,401095,2026,24254,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0,0
419100,1031656,2026,24254,2.0,2.0,1.0,8.19,162.0,8.0,1.0,4.0,25.0,7.0,38.9,71.0,14.0,2.0,1.0,2.0,1.26,0,0
477536,1032811,2026,24254,2.0,0.0,0.0,6.78,159.0,0.0,0.0,2.0,50.0,10.0,62.5,44.0,11.0,1.0,0.0,0.0,1.21,0,0
229498,56829,2026,24254,2.0,0.0,0.0,5.06,180.0,0.0,0.0,0.0,,0.0,0.0,63.0,0.0,2.0,0.0,0.0,1.91,0,0
419134,1053963,2026,24254,2.0,0.0,0.0,6.45,135.0,3.0,0.0,1.0,0.0,1.0,20.0,111.0,3.0,3.0,0.0,0.0,,0,0
368535,315201,2026,24254,2.0,0.0,0.0,5.82,180.0,1.0,0.0,0.0,,1.0,33.3,85.0,0.0,0.0,0.0,0.0,4.27,0,0
331463,324305,2026,24254,1.0,0.0,0.0,6.3,163.0,1.0,1.0,0.0,,5.0,45.5,90.0,0.0,8.0,3.0,2.0,,0,0
440748,825593,2026,24254,1.0,0.0,0.0,,5.0,0.0,0.0,0.0,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,0,0
482775,1524716,2026,24254,2.0,0.0,0.0,,6.0,0.0,0.0,1.0,100.0,5.0,62.5,17.0,3.0,1.0,1.0,1.0,,0,0
