fantasy_player_id,fifa_player_id,fantasy_squad_id,first_name,last_name,known_name,position,price,is_active,percent_selected,rounds_selected_json,total_points,avg_points,form,last_round_points,round_points_json,qualification_round_ids_json
156,494640.0,6,Amar,Memic,Amar Memic,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",4,2.0,1.3,1,"{""1"": 3, ""2"": 1}",[]
157,389886.0,6,Dzenis,Burnic,Dzenis Burnic,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
158,372436.0,6,Ivan,Sunjic,Ivan Sunjic,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
159,489523.0,6,Armin,Gigovic,Armin Gigovic,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
160,482974.0,6,Ivan,Basic,Ivan Basic,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",4,2.0,1.3,1,"{""1"": 3, ""2"": 1}",[]
161,483966.0,6,Benjamin,Tahirovic,Benjamin Tahirovic,MID,5.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",6,3.0,2.0,3,"{""1"": 3, ""2"": 3}",[]
162,430196.0,6,Amir,Hadziahmetovic,Amir Hadziahmetovic,MID,5.5,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",4,4.0,1.3,4,"{""2"": 4}",[]
164,430601.0,7,Gabriel,dos Santos Magalhães,Gabriel Magalhães,DEF,5.5,True,20.0,"{""1"": 19.7, ""2"": 22.5, ""3"": 20}",9,4.5,3.0,7,"{""1"": 2, ""2"": 7}",[]
165,332946.0,7,Marcos,Aoás Corrêa,Marquinhos,DEF,5.2,True,8.3,"{""1"": 7.4, ""2"": 6.5, ""3"": 8.3}",9,4.5,3.0,7,"{""1"": 2, ""2"": 7}",[]
166,430594.0,7,Roger,Ibañez da Silva,Ibañez,DEF,4.4,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",0,0.0,0.0,0,"{""1"": 0}",[]
167,335656.0,7,Danilo Luiz,da Silva,Danilo,DEF,4.3,True,0.9,"{""1"": 0.8, ""2"": 0.7, ""3"": 0.9}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
168,367981.0,7,Douglas,dos Santos Justino de Melo,Douglas Santos,DEF,4.3,True,1.4,"{""1"": 0.4, ""2"": 1.6, ""3"": 1.4}",10,5.0,3.3,8,"{""1"": 2, ""2"": 8}",[]
169,431889.0,7,Gleison Bremer,Silva Nascimento,Bremer,DEF,4.3,True,0.4,"{""1"": 0.5, ""2"": 0.5, ""3"": 0.4}",0,0.0,0.0,0,{},[]
170,371956.0,7,Leonardo,Pereira,Léo Pereira,DEF,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
173,405742.0,7,Vinícius José,Paixão de Oliveira Júnior,Vinícius Júnior,MID,10.0,True,18.9,"{""1"": 12.4, ""2"": 18.5, ""3"": 18.9}",20,10.0,6.7,12,"{""1"": 8, ""2"": 12}",[]
174,430609.0,7,Matheus,Santos Carneiro da Cunha,Matheus Cunha,FWD,7.3,True,3.1,"{""1"": 3.2, ""2"": 2.6, ""3"": 3.1}",16,8.0,5.3,15,"{""1"": 1, ""2"": 15}",[]
176,430597.0,7,Gabriel Teodoro,Martinelli Silva,Gabriel Martinelli,MID,6.5,True,0.6,"{""1"": 0.7, ""2"": 0.5, ""3"": 0.6}",1,1.0,0.3,1,"{""2"": 1}",[]
177,448420.0,7,Luiz Henrique André,Rosa da Silva,Luiz Henrique,FWD,6.1,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
178,519836.0,7,Igor Thiago,Nascimento Rodrigues,Igor Thiago,FWD,5.9,True,2.2,"{""1"": 2.3, ""2"": 2.3, ""3"": 2.2}",2,2.0,0.7,2,"{""1"": 2}",[]
179,475036.0,7,Rayan Vitor,Simplício Rocha,Rayan,FWD,5.6,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",1,1.0,0.3,1,"{""2"": 1}",[]
181,463746.0,7,Endrick Felipe,Moreira de Sousa,Endrick,FWD,5.5,True,2.6,"{""1"": 2.9, ""2"": 1.8, ""3"": 2.6}",1,1.0,0.3,1,"{""2"": 1}",[]
182,395427.0,7,Ederson,Santana de Moraes,Ederson,GK,5.0,True,2.8,"{""1"": 2.9, ""2"": 2.8, ""3"": 2.8}",0,0.0,0.0,0,{},[]
183,308370.0,7,Alisson Ramsés,Becker,Alisson Becker,GK,5.0,True,6.5,"{""1"": 5, ""2"": 5.5, ""3"": 6.5}",10,5.0,3.3,8,"{""1"": 2, ""2"": 8}",[]
186,394456.0,7,Fábio Henrique,Tavares,Fabinho,MID,5.2,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",1,1.0,0.3,1,"{""1"": 1}",[]
187,335656.0,7,Danilo,dos Santos de Oliveira,Danilo,MID,5.6,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
188,308386.0,7,Carlos Henrique,Casimiro,Casemiro,MID,6.3,True,1.8,"{""1"": 2, ""2"": 1.6, ""3"": 1.8}",7,3.5,2.3,7,"{""1"": 0, ""2"": 7}",[]
190,411726.0,7,Lucas,Tolentino Coelho de Lima,Lucas Paquetá,MID,6.5,True,0.8,"{""1"": 0.5, ""2"": 0.5, ""3"": 0.8}",11,5.5,3.7,8,"{""1"": 3, ""2"": 8}",[]
195,477855.0,8,João Paulo,Moreira Fernandes,João Paulo,MID,4.6,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
196,494313.0,8,Jair,Semedo Monteiro,Yannick Semedo,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
198,477852.0,8,Kevin Lenini,Gonçalves Pereira de Pina,Kevin Pina,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",14,7.0,4.7,11,"{""1"": 3, ""2"": 11}",[]
199,477847.0,8,Steven,Moreira,Steven Moreira,DEF,3.9,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",10,5.0,3.3,1,"{""1"": 9, ""2"": 1}",[]
200,482783.0,8,Wagner Fabrício,Cardoso de Pina,Wagner Pina,DEF,3.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
201,477770.0,8,Roberto Carlos,Lopes,Pico,DEF,3.7,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",10,5.0,3.3,1,"{""1"": 9, ""2"": 1}",[]
202,482780.0,8,Kelvin Spencer,Pires,Kelvin Pires,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
203,477832.0,8,Sidny,Lopes Cabral,Sidny Cabral,DEF,3.5,True,0.3,"{""1"": 0.2, ""2"": 0.3, ""3"": 0.3}",8,4.0,2.7,0,"{""1"": 8, ""2"": 0}",[]
205,409241.0,8,Edilson Alberto,Monteiro Sanches Borges,Diney,DEF,3.5,True,0.3,"{""1"": 0.1, ""2"": 0.3, ""3"": 0.3}",9,4.5,3.0,0,"{""1"": 9, ""2"": 0}",[]
206,355642.0,8,Ryan Isaac,Mendes da Graça,Ryan Mendes,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
207,477856.0,8,Jovane Eduardo,Borges Cabral,Jovane Cabral,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
208,482782.0,8,Dailon,Rocha Livramento do Rosário,Dailon Livramento,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
209,401893.0,8,Nuno Miguel,da Costa Jóia,Nuno da Costa,FWD,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
210,373344.0,8,Garry,Mendes Rodrigues,Garry Rodrigues,FWD,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
211,433724.0,8,Willy Johnson,Semedo Afonso,Willy Semedo,FWD,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
214,364752.0,8,Josimar José,Évora Dias,Vozinha,GK,3.9,True,1.8,"{""1"": 0.1, ""2"": 0.9, ""3"": 1.8}",12,6.0,4.0,1,"{""1"": 11, ""2"": 1}",[]
215,406281.0,8,Carlos Joaquim,Antunes dos Santos,CJ dos Santos,GK,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
216,407114.0,8,Márcio Salomão,Brazão da Rosa,Márcio da Rosa,GK,3.5,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",0,0.0,0.0,0,{},[]
217,494314.0,8,Telmo Emanuel,Gomes Arcanjo,Telmo Arcanjo,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",5,2.5,1.7,4,"{""1"": 1, ""2"": 4}",[]
218,477827.0,8,Deroy,d'Encarnação Duarte,Deroy Duarte,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
219,480966.0,8,Laros Michael,d'Encarnação  Duarte,Laros Duarte,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",4,2.0,1.3,1,"{""1"": 3, ""2"": 1}",[]
220,431696.0,9,Richie,Laryea,Richie Laryea,DEF,3.9,True,0.3,"{""1"": 0.1, ""2"": 0.2, ""3"": 0.3}",11,5.5,3.7,9,"{""1"": 2, ""2"": 9}",[]
221,371958.0,9,Derek,Cornelius,Derek Cornelius,DEF,4.0,True,0.4,"{""1"": 0.4, ""2"": 0.4, ""3"": 0.4}",2,1.0,0.7,0,"{""1"": 2, ""2"": 0}",[]
223,448402.0,9,Joel,Waterman,Joel Waterman,DEF,3.7,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
225,480322.0,9,Luc,De Fougerolles,Luc De Fougerolles,DEF,3.5,True,0.7,"{""1"": 0.7, ""2"": 0.7, ""3"": 0.7}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
226,441257.0,9,Jonathan,David,Jonathan David,FWD,7.0,True,1.4,"{""1"": 1.2, ""2"": 1.1, ""3"": 1.4}",26,13.0,8.7,24,"{""1"": 2, ""2"": 24}",[]
227,390670.0,9,Cyle,Larin,Cyle Larin,FWD,6.2,True,0.2,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.2}",21,10.5,7.0,13,"{""1"": 8, ""2"": 13}",[]
228,430138.0,9,Tajon,Buchanan,Tajon Buchanan,FWD,5.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",9,4.5,3.0,7,"{""1"": 2, ""2"": 7}",[]
229,441259.0,9,Liam,Millar,Liam Millar,FWD,5.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
230,486929.0,9,Tani,Oluwaseyi,Tani Oluwaseyi,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
232,,9,Jacen,Russell-Rowe,Jacen Russell-Rowe,FWD,4.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
233,,9,Daniel,Jebbison,Daniel Jebbison,FWD,4.2,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
235,331732.0,9,Maxime,Crépeau,Maxime Crépeau,GK,4.0,True,4.5,"{""1"": 4.8, ""2"": 4.9, ""3"": 4.5}",11,5.5,3.7,9,"{""1"": 2, ""2"": 9}",[]
236,441255.0,9,Dayne,St. Clair,Dayne St. Clair,GK,3.8,True,0.2,"{""1"": 0.2, ""2"": 0.4, ""3"": 0.2}",0,0.0,0.0,0,{},[]
237,463817.0,9,Owen,Goodman,Owen Goodman,GK,3.5,True,0.6,"{""1"": 0.6, ""2"": 0.5, ""3"": 0.6}",0,0.0,0.0,0,{},[]
238,466687.0,9,Ali,Ahmed,Ali Ahmed,MID,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",9,4.5,3.0,8,"{""1"": 1, ""2"": 8}",[]
239,,9,Ralph,Priso,Ralph Priso,MID,4.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
240,485064.0,9,Niko,Sigur,Niko Sigur,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
241,423941.0,9,Nathan,Saliba,Nathan Saliba,MID,5.1,True,0.2,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.2}",13,13.0,4.3,13,"{""2"": 13}",[]
242,448390.0,9,Mathieu,Choinière,Mathieu Choinière,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
243,370986.0,9,Jonathan,Osorio,Jonathan Osorio,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
244,,9,Marcelo,Flores,Marcelo Flores,MID,5.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
245,441258.0,9,Ismaël,Koné,Ismaël Koné,MID,6.0,True,0.3,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.3}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
246,470759.0,10,Kevin,Castaño,Kevin Castaño,MID,4.3,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
247,473050.0,10,Richard,Ríos,Richard Ríos,MID,4.7,True,0.5,"{""1"": 0.6, ""2"": 0.5, ""3"": 0.5}",1,1.0,0.3,1,"{""1"": 1}",[]
248,431200.0,10,Daniel,Muñoz,Daniel Muñoz,DEF,4.6,True,7.6,"{""1"": 7.7, ""2"": 10.8, ""3"": 7.6}",9,9.0,3.0,9,"{""1"": 9}",[]
249,441622.0,10,Jhon,Lucumí,Jhon Lucumí,DEF,4.3,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",2,2.0,0.7,2,"{""1"": 2}",[]
250,386013.0,10,Dávinson,Sánchez,Dávinson Sánchez,DEF,4.3,True,1.2,"{""1"": 1.4, ""2"": 1.8, ""3"": 1.2}",2,2.0,0.7,2,"{""1"": 2}",[]
251,394376.0,10,Déiver,Machado,Déiver Machado,DEF,3.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
252,394500.0,10,Johan,Mojica,Johan Mojica,DEF,3.9,True,3.9,"{""1"": 4.7, ""2"": 5.3, ""3"": 3.9}",1,1.0,0.3,1,"{""1"": 1}",[]
253,315614.0,10,Santiago,Arias,Santiago Arias,DEF,3.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
256,428886.0,10,Luis,Díaz,Luis Díaz,MID,8.1,True,18.3,"{""1"": 19, ""2"": 22.1, ""3"": 18.3}",11,11.0,3.7,11,"{""1"": 11}",[]
257,369530.0,10,Jhon,Córdoba,Jhon Córdoba,FWD,6.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
259,428905.0,10,Luis,Suárez,Luis Suárez,FWD,5.7,True,1.9,"{""1"": 2.4, ""2"": 2.3, ""3"": 1.9}",2,2.0,0.7,2,"{""1"": 2}",[]
261,492189.0,10,Andrés,Gómez,Andrés Gómez,FWD,4.9,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
262,360642.0,10,Camilo,Vargas,Camilo Vargas,GK,4.3,True,3.9,"{""1"": 4.7, ""2"": 6.3, ""3"": 3.9}",2,2.0,0.7,2,"{""1"": 2}",[]
263,228686.0,10,David,Ospina,David Ospina,GK,4.0,True,0.9,"{""1"": 1, ""2"": 0.9, ""3"": 0.9}",0,0.0,0.0,0,{},[]
264,385998.0,10,Álvaro,Montero,Álvaro Montero,GK,3.8,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
265,395550.0,10,Jefferson,Lerma,Jefferson Lerma,MID,4.9,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",2,2.0,0.7,2,"{""1"": 2}",[]
266,463902.0,10,Gustavo,Puerta,Gustavo Puerta,MID,5.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",7,7.0,2.3,7,"{""1"": 7}",[]
267,356704.0,10,Juan Fernando,Quintero,Juan Fernando Quintero,MID,5.6,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
268,405755.0,10,Jaminton,Campaz,Jaminton Campaz,MID,5.5,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",9,9.0,3.0,9,"{""1"": 9}",[]
269,470760.0,10,Jhon,Arias,Jhon Arias,MID,6.3,True,0.3,"{""1"": 0.5, ""2"": 0.4, ""3"": 0.3}",2,2.0,0.7,2,"{""1"": 2}",[]
270,269058.0,10,James,Rodríguez,James Rodríguez,MID,6.5,True,3.8,"{""1"": 4.8, ""2"": 4.6, ""3"": 3.8}",2,2.0,0.7,2,"{""1"": 2}",[]
271,425580.0,10,Jorge,Carrascal,Jorge Carrascal,MID,6.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
272,426357.0,11,Aaron,Wan-Bissaka,Aaron Wan-Bissaka,DEF,4.3,True,0.7,"{""1"": 0.6, ""2"": 0.6, ""3"": 0.7}",2,2.0,0.7,2,"{""1"": 2}",[]
273,436572.0,11,Arthur,Masuaku,Arthur Masuaku,DEF,4.2,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",7,7.0,2.3,7,"{""1"": 7}",[]
274,356532.0,11,Chancel,Mbemba,Chancel Mbemba,DEF,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
275,403063.0,11,Axel,Tuanzebe,Axel Tuanzebe,DEF,4.0,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",2,2.0,0.7,2,"{""1"": 2}",[]
276,477833.0,11,Joris,Kayembe,Joris Kayembe,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
277,477829.0,11,Dylan,Batubinsika,Dylan Batubinsika,DEF,3.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
278,504329.0,11,Steve,Kapuadi,Steve Kapuadi,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
281,441316.0,11,Yoane,Wissa,Yoane Wissa,FWD,6.2,True,0.3,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.3}",9,9.0,3.0,9,"{""1"": 9}",[]
282,477835.0,11,Simon,Banza,Simon Banza,FWD,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
283,336425.0,11,Cédric,Bakambu,Cédric Bakambu,FWD,6.5,True,0.0,"{""1"": 0.1, ""2"": 0.1, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
284,426506.0,11,Meschack,Elia,Meschack Elia,FWD,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
285,477859.0,11,Fiston,Mayele,Fiston Mayele,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
287,424119.0,11,Nathanaël,Mbuku,Nathanaël Mbuku,FWD,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
288,510989.0,11,Brian,Cipenga,Brian Cipenga,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
289,441313.0,11,Lionel,Mpasi,Lionel Mpasi,GK,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",2,2.0,0.7,2,"{""1"": 2}",[]
290,514171.0,11,Matthieu,Epolo,Matthieu Epolo,GK,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
291,486196.0,11,Timothy,Fayulu,Timothy Fayulu,GK,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
292,494458.0,11,Ngal'ayel,Mukau,Ngal'ayel Mukau,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
293,433076.0,11,Samuel,Moutoussamy,Samuel Moutoussamy,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
294,486147.0,11,Noah,Sadiki,Noah Sadiki,MID,5.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
295,448128.0,11,Charles,Pickel,Charles Pickel,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
296,433161.0,11,Edo,Kayembe,Edo Kayembe,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,3.0,1.0,3,"{""1"": 3}",[]
297,441317.0,11,Théo,Bongonda,Théo Bongonda,MID,6.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
298,514208.0,12,Christ,Inao Oulaï,Christ Inao Oulaï,MID,4.6,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",4,2.0,1.3,3,"{""1"": 1, ""2"": 3}",[]
299,419172.0,12,Evan,Ndicka,Evan Ndicka,DEF,4.4,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",0,0.0,0.0,0,{},[]
300,430854.0,12,Wilfried,Singo,Wilfried Singo,DEF,4.4,True,1.0,"{""1"": 0.2, ""2"": 0.3, ""3"": 1}",14,7.0,4.7,2,"{""1"": 12, ""2"": 2}",[]
301,477802.0,12,Ousmane,Diomande,Ousmane Diomande,DEF,4.3,True,0.4,"{""1"": 0.4, ""2"": 0.3, ""3"": 0.4}",0,0.0,0.0,0,{},[]
302,477825.0,12,Odilon,Kossounou,Odilon Kossounou,DEF,4.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
303,486317.0,12,Guéla,Doué,Guéla Doué,DEF,3.9,True,1.5,"{""1"": 1.1, ""2"": 0.8, ""3"": 1.5}",9,4.5,3.0,1,"{""1"": 8, ""2"": 1}",[]
304,486268.0,12,Emmanuel,Agbadou,Emmanuel Agbadou,DEF,3.9,True,0.3,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.3}",10,5.0,3.3,1,"{""1"": 9, ""2"": 1}",[]
305,407343.0,12,Ghislain,Konan,Ghislain Konan,DEF,4.0,True,0.5,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.5}",10,5.0,3.3,1,"{""1"": 9, ""2"": 1}",[]
306,,12,Clément,Akpa,Clément Akpa,DEF,3.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
307,510922.0,12,Yan,Diomande,Yan Diomande,FWD,5.9,True,1.5,"{""1"": 1.2, ""2"": 1, ""3"": 1.5}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
308,402261.0,12,Nicolas,Pépé,Nicolas Pépé,FWD,5.9,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
309,464133.0,12,Elye,Wahi,Elye Wahi,FWD,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
310,430822.0,12,Amad,Diallo,Amad Diallo,FWD,5.9,True,1.0,"{""1"": 0.8, ""2"": 0.5, ""3"": 1}",16,8.0,5.3,7,"{""1"": 9, ""2"": 7}",[]
311,477778.0,12,Simon,Adingra,Simon Adingra,FWD,5.6,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
312,485675.0,12,Evann,Guessand,Evann Guessand,FWD,5.3,True,0.0,"{""1"": 0.1, ""2"": 0.1, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
314,506202.0,12,Bazoumana,Touré,Bazoumana Touré,FWD,4.5,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
316,403090.0,12,Alban,Lafont,Alban Lafont,GK,4.1,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",0,0.0,0.0,0,{},[]
317,405873.0,12,Yahia,Fofana,Yahia Fofana,GK,4.2,True,0.8,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.8}",11,5.5,3.7,2,"{""1"": 9, ""2"": 2}",[]
318,486259.0,12,Mohamed,Koné,Mohamed Koné,GK,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
319,430834.0,12,Parfait,Guiagon,Parfait Guiagon,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
320,335807.0,12,Jean Michaël,Seri,Jean Michaël Seri,MID,5.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
321,430831.0,12,Ibrahim,Sangaré,Ibrahim Sangaré,MID,5.8,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",5,2.5,1.7,4,"{""1"": 1, ""2"": 4}",[]
322,371609.0,12,Franck,Kessie,Franck Kessie,MID,5.9,True,0.3,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.3}",12,6.0,4.0,10,"{""1"": 2, ""2"": 10}",[]
323,405175.0,12,Seko,Fofana,Seko Fofana,MID,6.8,True,0.1,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
324,485066.0,13,Petar,Sucic,Petar Sucic,MID,4.2,True,1.4,"{""1"": 0.8, ""2"": 1.2, ""3"": 1.4}",7,7.0,2.3,7,"{""1"": 7}",[]
