nation_id,fifa_team_id,fifa_player_id,name,short_name,jersey_num,birth_date,position,real_position,real_position_side,position_code,real_position_code,preferred_foot,height_cm,weight_kg,fifa_id_country,picture_id,picture_url,active_status,fifa_match_appearances,fifa_goals,fifa_yellow_cards,fifa_red_cards
RSA,43883,390475,Sphephelo SITHOLE,SITHOLE,13,1999-03-03T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,197.0,87.0,RSA,200F1C50-A60A-4C33-AD94B4DABD605F35,https://digitalhub.fifa.com/transform/200f1c50-a60a-4c33-ad94-b4dabd605f35/SITHOLE-Sphephelo_390475,1,,,,
RSA,43883,504199,Mbekezeli MBOKAZI,MBOKAZI,14,2005-09-19T00:00:00Z,Defender,Defender,Unknown,1,1,,177.0,64.0,RSA,978B666D-F320-4D49-B717A08FA7AE456F,https://digitalhub.fifa.com/transform/978b666d-f320-4d49-b717-a08fa7ae456f/MBOKAZI-Mbekezeli_504199,1,,,,
RSA,43883,481242,Iqraam RAYNERS,RAYNERS,15,1995-12-19T00:00:00Z,Forward,Forward,Unknown,3,3,,174.0,76.0,RSA,F13EBF2A-3CAC-4AF7-BD732B70ED5ECC1A,https://digitalhub.fifa.com/transform/f13ebf2a-3cac-4af7-bd73-2b70ed5ecc1a/RAYNERS-Iqraam_481242,1,,,,
RSA,43883,494246,Sipho CHAINE,CHAINE,16,1996-12-14T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,186.0,77.0,RSA,C06E5903-D546-4BC6-A5585CE40B336B64,https://digitalhub.fifa.com/transform/c06e5903-d546-4bc6-a558-5ce40b336b64/CHAINE-Sipho_494246,1,,,,
RSA,43883,430917,Evidence MAKGOPA,MAKGPA,17,2000-06-05T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,74.0,RSA,9C040766-D546-4007-9FA3EB50206CD689,https://digitalhub.fifa.com/transform/9c040766-d546-4007-9fa3-eb50206cd689/MAKGOPA-Evidence_430917,1,,,,
RSA,43883,504200,Samukele KABINI,KABINI,18,2004-03-15T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,78.0,RSA,29044A18-4871-49D0-AF810B0887B148DD,https://digitalhub.fifa.com/transform/29044a18-4871-49d0-af81-0b0887b148dd/KABINI-Samukelo_504200,1,,,,
RSA,43883,463221,Nkosinathi SIBISI,SIBISI,19,1995-09-22T00:00:00Z,Defender,Defender,Unknown,1,1,,172.0,79.0,RSA,1FB66990-444A-4E4B-904741C2542EA91A,https://digitalhub.fifa.com/transform/1fb66990-444a-4e4b-9047-41c2542ea91a/SIBISI-Nkosinathi_463221,1,,,,
RSA,43883,463218,Khuliso MUDAU,MUDAU,20,1995-04-26T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,70.0,RSA,29D0B36B-2727-4FC0-AB1E4D21B5858F5A,https://digitalhub.fifa.com/transform/29d0b36b-2727-4fc0-ab1e-4d21b5858f5a/MUDAU-Khuliso_463218,1,,,,
RSA,43883,506039,Ime OKON,OKON,21,2004-02-20T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,86.0,RSA,5F5D2EB3-3964-486F-9FAA800200078576,https://digitalhub.fifa.com/transform/5f5d2eb3-3964-486f-9faa-800200078576/OKON-Ime_506039,1,,,,
RSA,43883,395059,Ricardo GOSS,GOSS,22,1994-04-02T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,181.0,80.0,RSA,2727BD1F-2D55-4A70-9BD558A96D4BF9BC,https://digitalhub.fifa.com/transform/2727bd1f-2d55-4a70-9bd5-58a96d4bf9bc/GOSS-Ricardo_395059,1,,,,
RSA,43883,463236,Jayden ADAMS,ADAMS,23,2001-05-05T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,177.0,70.0,RSA,D238F3D6-BC5D-44C6-B3122989524BEA12,https://digitalhub.fifa.com/transform/d238f3d6-bc5d-44c6-b312-2989524bea12/ADAMS-Jayden_463236,1,,,,
RSA,43883,502245,Olwethu MAKHANYA,MAKHANYA,24,2004-04-30T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,72.0,RSA,97FF80AC-588E-4B15-8C205A3CBD7F30F8,https://digitalhub.fifa.com/transform/97ff80ac-588e-4b15-8c20-5a3cbd7f30f8/MAKHANYA-Olwethu_502245,1,,,,
RSA,43883,506038,Kamogelo SEBELEBELE,SEBELEBELE,25,2002-07-21T00:00:00Z,Forward,Forward,Unknown,3,3,,166.0,55.0,RSA,DCD49DEB-CB7F-4620-8F7998A802624026,https://digitalhub.fifa.com/transform/dcd49deb-cb7f-4620-8f79-98a802624026/SEBELEBELE-Kamogelo_506038,1,,,,
RSA,43883,419225,Bradley Cross,CROSS,26,2001-01-30T00:00:00Z,Defender,Defender,Unknown,1,1,,175.0,70.0,RSA,6CEE5A12-C935-4707-A3B82CAD746FD5F5,https://digitalhub.fifa.com/transform/6cee5a12-c935-4707-a3b8-2cad746fd5f5/CROSS-Bradley_419225,1,,,,
CUW,1895293,390650,Eloy ROOM,ROOM,1,1989-02-06T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,81.0,CUW,5BD9FF87-6801-46D2-8F10CA9EB3EA2EA4,https://digitalhub.fifa.com/transform/5bd9ff87-6801-46d2-8f10-ca9eb3ea2ea4/ROOM-Eloy_390650,1,,,,
CUW,1895293,485379,Shurandy SAMBO,SAMBO,2,2001-08-19T00:00:00Z,Defender,Defender,Unknown,1,1,,174.0,67.0,CUW,4D41AE09-F81A-44FC-A53B6E1B3E46521B,https://digitalhub.fifa.com/transform/4d41ae09-f81a-44fc-a53b-6e1b3e46521b/SAMBO-Shurandy_485379,1,,,,
CUW,1895293,431698,Jurien GAARI,GAARI,3,1993-12-23T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,75.0,CUW,4744D27B-6A5C-48BE-A84948FACB6F6D6E,https://digitalhub.fifa.com/transform/4744d27b-6a5c-48be-a849-48facb6f6d6e/GAARI-Jurien_431698,1,,,,
CUW,1895293,466361,Roshon VAN EIJMA,VAN EIJMA,4,1998-06-09T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,80.0,CUW,F03C40C7-6EEF-405C-A287A1F7F1860A30,https://digitalhub.fifa.com/transform/f03c40c7-6eef-405c-a287-a1f7f1860a30/VAN-EIJMA-Roshon_466361,1,,,,
CUW,1895293,466350,Sherel FLORANUS,FLORANUS,5,1998-08-23T00:00:00Z,Defender,Defender,Unknown,1,1,,181.0,74.0,CUW,8BAACB6B-39CD-4A37-899958DD5A1D9FEC,https://digitalhub.fifa.com/transform/8baacb6b-39cd-4a37-8999-58dd5a1d9fec/FLORANUS-Sherel_466350,1,,,,
CUW,1895293,466359,Godfried ROEMERATOE,ROEMERATOE,6,1999-08-19T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,74.0,CUW,6ED36808-8D19-481F-ACCE2A905FBC364C,https://digitalhub.fifa.com/transform/6ed36808-8d19-481f-acce-2a905fbc364c/ROEMERATOE-Godfried_466359,1,,,,
CUW,1895293,466317,Juninho BACUNA,J. BACUNA,7,1997-08-07T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,74.0,CUW,804768D8-BADB-4492-9AEF1E523440AED4,https://digitalhub.fifa.com/transform/804768d8-badb-4492-9aef-1e523440aed4/BACUNA-Juninho_466317,1,,,,
CUW,1895293,494989,Livano COMENENCIA,COMENENCIA,8,2004-02-03T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,185.0,77.0,CUW,860CC6E0-A995-485F-AE2156B451017ADF,https://digitalhub.fifa.com/transform/860cc6e0-a995-485f-ae21-56b451017adf/COMENENCIA-Livano_494989,1,,,,
CUW,1895293,407680,Juergen LOCADIA,LOCADIA,9,1993-11-07T00:00:00Z,Forward,Forward,Unknown,3,3,,193.0,79.0,CUW,95D67C13-C534-48F4-A2DEE831079A0D42,https://digitalhub.fifa.com/transform/95d67c13-c534-48f4-a2de-e831079a0d42/LOCADIA-Juergen_407680,1,,,,
CUW,1895293,466340,Leandro BACUNA,L. BACUNA,10,1991-08-21T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,77.0,CUW,AE48F357-6B53-4D49-B62FFBFB4A041B62,https://digitalhub.fifa.com/transform/ae48f357-6b53-4d49-b62f-fbfb4a041b62/BACUNA-Leandro_466340,1,,,,
CUW,1895293,424047,Jeremy Antonisse,ANTONISSE,11,2002-03-29T00:00:00Z,Forward,Forward,Unknown,3,3,,164.0,70.0,CUW,CD0B7EE9-50B8-4043-A95744DF5860E935,https://digitalhub.fifa.com/transform/cd0b7ee9-50b8-4043-a957-44df5860e935/ANTONISSE-Jeremy_424047,1,,,,
CUW,1895293,424056,Sontje HANSEN,HANSEN,12,2002-05-18T00:00:00Z,Forward,Forward,Unknown,3,3,,176.0,68.0,CUW,35E4773D-8580-4100-A87A239C2E03E179,https://digitalhub.fifa.com/transform/35e4773d-8580-4100-a87a-239c2e03e179/HANSEN-Sontje_424056,1,,,,
CUW,1895293,506473,Tyrese NOSLIN,NOSLIN,13,2002-09-11T00:00:00Z,Forward,Forward,Unknown,3,3,,182.0,76.0,CUW,5A1D79E4-2BEB-4CC4-AA5DADEA0D32896C,https://digitalhub.fifa.com/transform/5a1d79e4-2beb-4cc4-aa5d-adea0d32896c/NOSLIN-Tyrese_506473,1,,,,
CUW,1895293,466352,Kenji GORRE,GORRÉ,14,1994-09-29T00:00:00Z,Forward,Forward,Unknown,3,3,,174.0,71.0,CUW,115A2099-2406-4CA6-890591CC71EFC98D,https://digitalhub.fifa.com/transform/115a2099-2406-4ca6-8905-91cc71efc98d/GORRE-Kenji_466352,1,,,,
CUW,1895293,485324,Arjany MARTHA,MARTHA,15,2003-09-04T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,67.0,CUW,D909C1D1-C54D-4DFA-A951979AE80E7B8A,https://digitalhub.fifa.com/transform/d909c1d1-c54d-4dfa-a951-979ae80e7b8a/MARTHA-Arjany_485324,1,,,,
CUW,1895293,466363,Jearl MARGARITHA,MARGARITHA,16,2000-04-10T00:00:00Z,Forward,Forward,Unknown,3,3,,181.0,73.0,CUW,C0D47AD2-FCB1-4D7F-B85499B99CC0CADF,https://digitalhub.fifa.com/transform/c0d47ad2-fcb1-4d7f-b854-99b99cc0cadf/MARGARITHA-Jearl_466363,1,,,,
CUW,1895293,466346,Brandley KUWAS,KUWAS,17,1992-09-19T00:00:00Z,Forward,Forward,Unknown,3,3,,181.0,70.0,CUW,E68CDB21-7918-4DE8-8A378D3F1127184B,https://digitalhub.fifa.com/transform/e68cdb21-7918-4de8-8a37-8d3f1127184b/KUWAS-Brandley_466346,1,,,,
CUW,1895293,511141,Armando OBISPO,OBISPO,18,1999-03-05T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,79.0,CUW,C2384459-9CA9-4DCE-B2325BBFBCD07316,https://digitalhub.fifa.com/transform/c2384459-9ca9-4dce-b232-5bbfbcd07316/OBISPO-Armando_511141,1,,,,
CUW,1895293,466372,Gervane KASTANEER,KASTANEER,19,1996-06-09T00:00:00Z,Forward,Forward,Unknown,3,3,,189.0,80.0,CUW,18BEA3A9-68EF-4E35-AE042D494B39971E,https://digitalhub.fifa.com/transform/18bea3a9-68ef-4e35-ae04-2d494b39971e/KASTANEER-Gervane_466372,1,,,,
CUW,1895293,401023,Joshua BRENET,BRENET,20,1994-03-20T00:00:00Z,Defender,Defender,Unknown,1,1,,181.0,74.0,CUW,2069BB09-AAF0-41DC-81E4A8F4DF33B4E5,https://digitalhub.fifa.com/transform/2069bb09-aaf0-41dc-81e4-a8f4df33b4e5/BRENET-Joshua_401023,1,,,,
CUW,1895293,485347,Tahith CHONG,CHONG,21,1999-12-04T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,185.0,76.0,CUW,402300D2-89F5-4C17-97BE494664B73565,https://digitalhub.fifa.com/transform/402300d2-89f5-4c17-97be-494664b73565/CHONG-Tahith_485347,1,,,,
CUW,1895293,466365,Kevin FELIDA,FELIDA,22,1999-11-11T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,174.0,69.0,CUW,F9EBF1D2-90FE-4748-878819259714FC40,https://digitalhub.fifa.com/transform/f9ebf1d2-90fe-4748-8788-19259714fc40/FELIDA-Kevin_466365,1,,,,
CUW,1895293,398569,Riechedly Bazoer,BAZOER,23,1996-10-12T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,74.0,CUW,93FCBE0F-13CA-41F6-B453447B45AEA6EF,https://digitalhub.fifa.com/transform/93fcbe0f-13ca-41f6-b453-447b45aea6ef/BAZOER-Riechedly_398569,1,,,,
CUW,1895293,506471,Deveron FONVILLE,FONVILLE,24,2003-05-16T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,82.0,CUW,29ABB3B9-0B95-4101-AE190AA95D77E362,https://digitalhub.fifa.com/transform/29abb3b9-0b95-4101-ae19-0aa95d77e362/FONVILLE-Deveron_506471,1,,,,
CUW,1895293,466370,Tyrick BODAK,BODAK,25,2002-05-15T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,75.0,CUW,C806D05B-EE7A-482F-BEB5B9A6B5871A11,https://digitalhub.fifa.com/transform/c806d05b-ee7a-482f-beb5-b9a6b5871a11/BODAK-Tyrick_466370,1,,,,
CUW,1895293,466382,Trevor DOORNBUSCH,DOORNBUSCH,26,1999-07-06T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,188.0,80.0,CUW,F6D2D4D6-A63D-4278-A5205EDB0DC24E69,https://digitalhub.fifa.com/transform/f6d2d4d6-a63d-4278-a520-5edb0dc24e69/DOORNBUSCH-Trevor_466382,1,,,,
JPN,43819,405530,Zion Suzuki,SUZUKI,1,2002-08-21T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,100.0,JPN,7A045252-7C97-4F14-94934977E3E3156E,https://digitalhub.fifa.com/transform/7a045252-7c97-4f14-9493-4977e3e3156e/SUZUKI-Zion_405530,1,,,,
JPN,43819,405528,Yukinari Sugawara,SUGAWARA,2,2000-06-28T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,71.0,JPN,09574B48-F59B-436B-B0DBAB4816A96EDE,https://digitalhub.fifa.com/transform/09574b48-f59b-436b-b0db-ab4816a96ede/SUGAWARA-Yukinari_405528,1,,,,
JPN,43819,390541,Shogo TANIGUCHI,TANIGUCHI,3,1991-07-15T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,75.0,JPN,339C7CE2-356D-4B5F-8AED58E4040A6F62,https://digitalhub.fifa.com/transform/339c7ce2-356d-4b5f-8aed-58e4040a6f62/TANIGUCHI-Shogo_390541,1,,,,
JPN,43819,400511,Kou ITAKURA,ITAKURA,4,1997-01-27T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,80.0,JPN,5797A9DB-F271-4F10-A4801A0FDDE80B7B,https://digitalhub.fifa.com/transform/5797a9db-f271-4f10-a480-1a0fdde80b7b/ITAKURA-Kou_400511,1,,,,
JPN,43819,291372,Yuto NAGATOMO,NAGATOMO,5,1986-09-12T00:00:00Z,Defender,Defender,Unknown,1,1,,170.0,68.0,JPN,719252DC-C983-411F-875B13A0F6ACD967,https://digitalhub.fifa.com/transform/719252dc-c983-411f-875b-13a0f6acd967/NAGATOMO-Yuto_291372,1,,,,
JPN,43819,448569,Shuto MACHINO,MACHINO,6,1999-09-30T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,81.0,JPN,8D060AE7-D04D-4BC3-9B76D4AD6B52A0C3,https://digitalhub.fifa.com/transform/8d060ae7-d04d-4bc3-9b76-d4ad6b52a0c3/MACHINO-Shuto_448569,1,,,,
JPN,43819,400514,Ao TANAKA,TANAKA,7,1998-09-10T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,75.0,JPN,C041EE70-6920-4696-AFE95A9982DC9A2B,https://digitalhub.fifa.com/transform/c041ee70-6920-4696-afe9-5a9982dc9a2b/TANAKA-Ao_400514,1,,,,
JPN,43819,403304,Takefusa KUBO,KUBO,8,2001-06-04T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,173.0,67.0,JPN,7391FEBF-1E97-4CE1-89C80E3AE529AE81,https://digitalhub.fifa.com/transform/7391febf-1e97-4ce1-89c8-0e3ae529ae81/KUBO-Takefusa_403304,1,,,,
JPN,43819,464339,Keisuke GOTO,GOTO,9,2005-06-03T00:00:00Z,Forward,Forward,Unknown,3,3,,191.0,70.0,JPN,389EC308-0914-4E7E-95E6302C1D7BB0B0,https://digitalhub.fifa.com/transform/389ec308-0914-4e7e-95e6-302c1d7bb0b0/GOTO-Keisuke_464339,1,,,,
JPN,43819,391646,Ritsu DOAN,DOAN,10,1998-06-16T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,172.0,70.0,JPN,E69DF72A-0135-4989-802CE2C85556CD00,https://digitalhub.fifa.com/transform/e69df72a-0135-4989-802c-e2c85556cd00/DOAN-Ritsu_391646,1,,,,
JPN,43819,430407,Daizen MAEDA,DAIZEN,11,1997-10-20T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,173.0,67.0,JPN,42BCFAD9-F62C-4238-A0E62F38B3757E2A,https://digitalhub.fifa.com/transform/42bcfad9-f62c-4238-a0e6-2f38b3757e2a/MAEDA-Daizen_430407,1,,,,
JPN,43819,403305,Keisuke OSAKO,OSAKO,12,1999-07-28T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,188.0,87.0,JPN,4304491F-2404-4E52-A9C3948C95A01F5A,https://digitalhub.fifa.com/transform/4304491f-2404-4e52-a9c3-948c95a01f5a/OSAKO-Keisuke_403305,1,,,,
JPN,43819,405522,Keito Nakamura,NAKAMURA,13,2000-07-28T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,73.0,JPN,FA77E0E6-716B-463E-B210252BBD18E2D9,https://digitalhub.fifa.com/transform/fa77e0e6-716b-463e-b210-252bbd18e2d9/NAKAMURA-Keito_405522,1,,,,
JPN,43819,395321,Junya ITO,ITO,14,1993-03-09T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,177.0,68.0,JPN,87CE677A-E78D-474C-BFD7B7DC77E89E62,https://digitalhub.fifa.com/transform/87ce677a-e78d-474c-bfd7-b7dc77e89e62/ITO-Junya_395321,1,,,,
JPN,43819,448557,Daichi KAMADA,KAMADA,15,1996-08-05T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,72.0,JPN,40432F8C-1B4A-444E-B3A4709164E708D6,https://digitalhub.fifa.com/transform/40432f8c-1b4a-444e-b3a4-709164e708d6/KAMADA-Daichi_448557,1,,,,
JPN,43819,430401,Tsuyoshi Watanabe,WATANABE,16,1997-02-05T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,76.0,JPN,C7CA3373-D0E0-451D-963A9E68025385E7,https://digitalhub.fifa.com/transform/c7ca3373-d0e0-451d-963a-9e68025385e7/WATANABE-Tsuyoshi_430401,1,,,,
JPN,43819,485503,Yuito SUZUKI,Y. SUZUKI,17,2001-10-25T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,71.0,JPN,820D40F4-DF00-46D9-A36F3F7EB523D099,https://digitalhub.fifa.com/transform/820d40f4-df00-46d9-a36f-3f7eb523d099/SUZUKI-Yuito_485503,1,,,,
JPN,43819,430413,Ayase UEDA,AYASE,18,1998-08-28T00:00:00Z,Forward,Forward,Unknown,3,3,,182.0,76.0,JPN,1B05E82F-94E8-470D-9C12F9BDF1A0E080,https://digitalhub.fifa.com/transform/1b05e82f-94e8-470d-9c12-f9bdf1a0e080/UEDA-Ayase_430413,1,,,,
JPN,43819,403293,Koki OGAWA,OGAWA,19,1997-08-08T00:00:00Z,Forward,Forward,Unknown,3,3,,186.0,78.0,JPN,3B346456-0904-4429-AC8D1ACB2C2A1934,https://digitalhub.fifa.com/transform/3b346456-0904-4429-ac8d-1acb2c2a1934/OGAWA-Koki_403293,1,,,,
JPN,43819,405527,Ayumu SEKO,SEKO,20,2000-06-07T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,81.0,JPN,2C33D7CC-D75E-427F-9AA92DAC0872E561,https://digitalhub.fifa.com/transform/2c33d7cc-d75e-427f-9aa9-2dac0872e561/SEKO-Ayumu_405527,1,,,,
JPN,43819,403274,Hiroki ITO,H. ITO,21,1999-05-12T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,84.0,JPN,68EBC735-7E69-4908-98B7B6D691E9CBF7,https://digitalhub.fifa.com/transform/68ebc735-7e69-4908-98b7-b6d691e9cbf7/ITO-Hiroki_403274,1,,,,
JPN,43819,403289,Takehiro TOMIYASU,TOMIYASU,22,1998-11-05T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,84.0,JPN,959B632F-531D-420A-85AF5D0FC3C83D5F,https://digitalhub.fifa.com/transform/959b632f-531d-420a-85af-5d0fc3c83d5f/TOMIYASU-Takehiro_403289,1,,,,
JPN,43819,511710,Tomoki HAYAKAWA,HAYAKAWA,23,1999-03-03T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,187.0,81.0,JPN,D81AD421-1126-4549-A89F3FAFD8DB2A97,https://digitalhub.fifa.com/transform/d81ad421-1126-4549-a89f-3fafd8db2a97/HAYAKAWA-Tomoki_511710,1,,,,
JPN,43819,479294,Kaishu SANO,SANO,24,2000-12-30T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,176.0,67.0,JPN,F5CACA4B-2A48-4D7D-906E1C2C39A6F15C,https://digitalhub.fifa.com/transform/f5caca4b-2a48-4d7d-906e-1c2c39a6f15c/SANO-Kaishu_479294,1,,,,
JPN,43819,498455,Junnosuke SUZUKI,J. SUZUKI,25,2003-07-12T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,71.0,JPN,8C87DC57-4626-4945-A93AB6F5A5620947,https://digitalhub.fifa.com/transform/8c87dc57-4626-4945-a93a-b6f5a5620947/SUZUKI-Junnosuke_498455,1,,,,
JPN,43819,520218,Kento SHIOGAI,SHIOGAI,26,2005-03-26T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,77.0,JPN,86999B3C-AA5D-46D6-B42E1601DD197182,https://digitalhub.fifa.com/transform/86999b3c-aa5d-46d6-b42e-1601dd197182/SHIOGAI-Kento_520218,1,,,,
PAR,43928,318647,Gatito FERNANDEZ,FERNÁNDEZ,1,1988-03-29T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,191.0,88.0,PAR,D606FC1A-1644-428F-ADA869C93198E5B3,https://digitalhub.fifa.com/transform/d606fc1a-1644-428f-ada8-69c93198e5b3/FERNANDEZ-Gatito_318647,1,,,,
PAR,43928,486875,Gustavo VELAZQUEZ,VELÁZQUEZ,2,1991-04-17T00:00:00Z,Defender,Defender,Unknown,1,1,,189.0,79.0,PAR,3640B6B7-6993-46BE-A35EE6620579E3C7,https://digitalhub.fifa.com/transform/3640b6b7-6993-46be-a35e-e6620579e3c7/VELAZQUEZ-Gustavo_486875,1,,,,
PAR,43928,431202,Omar ALDERETE,ALDERETE,3,1996-12-26T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,87.0,PAR,2B408B3B-5027-445E-9B556139DEED7BEA,https://digitalhub.fifa.com/transform/2b408b3b-5027-445e-9b55-6139deed7bea/ALDERETE-Omar_431202,1,,,,
PAR,43928,479601,Juan Jose CACERES,CÁCERES,4,2000-06-01T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,78.0,PAR,B465C59F-B480-4F3D-8F30BB61A29AA6CB,https://digitalhub.fifa.com/transform/b465c59f-b480-4f3d-8f30-bb61a29aa6cb/CACERES-Juan-Jose_479601,1,,,,
PAR,43928,394829,Fabian BALBUENA,BALBUENA,5,1991-08-23T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,84.0,PAR,EAC9AB63-EEED-412A-9BA74C5E6BE05852,https://digitalhub.fifa.com/transform/eac9ab63-eeed-412a-9ba7-4c5e6be05852/BALBUENA-Fabian_394829,1,,,,
PAR,43928,369749,Junior ALONSO,ALONSO,6,1993-02-09T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,81.0,PAR,241FE8C3-A33E-411A-8ECAE81CC3FBA926,https://digitalhub.fifa.com/transform/241fe8c3-a33e-411a-8eca-e81cc3fba926/ALONSO-Junior_369749,1,,,,
PAR,43928,463125,Ramon SOSA,SOSA,7,1999-08-31T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,75.0,PAR,FB29327F-14B3-4B8F-AF4E3816404AFAED,https://digitalhub.fifa.com/transform/fb29327f-14b3-4b8f-af4e-3816404afaed/SOSA-Ramon_463125,1,,,,
PAR,43928,463128,Diego GOMEZ,D. GÓMEZ,8,2003-03-27T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,89.0,PAR,88E45D01-241D-4D9D-8B403F2CB2963D4D,https://digitalhub.fifa.com/transform/88e45d01-241d-4d9d-8b40-3f2cb2963d4d/GOMEZ-Diego_463128,1,,,,
PAR,43928,369768,Antonio SANABRIA,SANABRIA,9,1996-03-04T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,69.0,PAR,97BC175A-1E5C-417F-AB23492237DDB3AB,https://digitalhub.fifa.com/transform/97bc175a-1e5c-417f-ab23-492237ddb3ab/SANABRIA-Antonio_369768,1,,,,
PAR,43928,369761,Miguel ALMIRON,ALMIRÓN,10,1994-02-10T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,65.0,PAR,62600270-27F4-432A-8F1F1014124829C1,https://digitalhub.fifa.com/transform/62600270-27f4-432a-8f1f-1014124829c1/ALMIRON-Miguel_369761,1,,,,
PAR,43928,495046,MAURICIO,MAURICIO,11,2001-06-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,77.0,PAR,20E6D2DD-4D4A-418B-AE0F0CBCB299D61B,https://digitalhub.fifa.com/transform/20e6d2dd-4d4a-418b-ae0f-0cbcb299d61b/MAURICIO_495046,1,,,,
PAR,43928,494531,Orlando GILL,O. GILL,12,2000-06-11T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,83.0,PAR,29BAE713-62CA-48DA-86559C2CAA0E728D,https://digitalhub.fifa.com/transform/29bae713-62ca-48da-8655-9c2caa0e728d/GILL-Orlando_494531,1,,,,
PAR,43928,520066,Jose CANALE,CANALE,13,1996-07-20T00:00:00Z,Defender,Defender,Unknown,1,1,,192.0,87.0,PAR,2039B54F-7036-444C-90D0DA1F89780077,https://digitalhub.fifa.com/transform/2039b54f-7036-444c-90d0-da1f89780077/CANALE-Jose_520066,1,,,,
PAR,43928,385306,Andres CUBAS,CUBAS,14,1996-05-11T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,166.0,63.0,PAR,5F115675-51FB-4E0C-AC8C7226B762B4A1,https://digitalhub.fifa.com/transform/5f115675-51fb-4e0c-ac8c-7226b762b4a1/CUBAS-Andres_385306,1,,,,
PAR,43928,369744,Gustavo GOMEZ,G. GÓMEZ,15,1993-05-06T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,69.0,PAR,D37C65CE-135E-4BD4-B8702C2548B93E2D,https://digitalhub.fifa.com/transform/d37c65ce-135e-4bd4-b870-2c2548b93e2d/GOMEZ-Gustavo_369744,1,,,,
PAR,43928,476348,Damian BOBADILLA,BOBADILLA,16,2001-07-11T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,76.0,PAR,720524B9-BFC5-4139-A873CBA0A35BFA95,https://digitalhub.fifa.com/transform/720524b9-bfc5-4139-a873-cba0a35bfa95/BOBADILLA-Damian_476348,1,,,,
